院校名称,省份,专业组名称,投档线,最低投档排名,,,,,,,,,,,,,,,
金陵科技学院,江苏,第501组,527,58304,,,,,,,,,,,,,,,
齐鲁工业大学,山东,第501组,529,55941,,,,,,,,,,,,,,,
郑州轻工业大学,河南,第501组,529,55979,,,,,,,,,,,,,,,
郑州轻工业大学,河南,第502组,520,64593,,,,,,,,,,,,,,,
闽江学院,福建,第502组,529,56075,,,,,,,,,,,,,,,
闽江学院,福建,第501组,522,63029,,,,,,,,,,,,,,,
湖南财政经济学院,湖南,第503组,529,56080,,,,,,,,,,,,,,,
湖南财政经济学院,湖南,第501组,528,57130,,,,,,,,,,,,,,,
成都医学院,四川,第502组,529,56338,,,,,,,,,,,,,,,
成都医学院,四川,第503组,521,64230,,,,,,,,,,,,,,,
成都医学院,四川,第501组,517,68556,,,,,,,,,,,,,,,
安徽建筑大学,安徽,第503组,528,56868,,,,,,,,,,,,,,,
安徽建筑大学,安徽,第501组,520,64798,,,,,,,,,,,,,,,
临沂大学,山东,第502组,528,56924,,,,,,,,,,,,,,,
临沂大学,山东,第501组,517,68714,,,,,,,,,,,,,,,
临沂大学,山东,第504组,515,70220,,,,,,,,,,,,,,,
临沂大学,山东,第506组,514,70836,,,,,,,,,,,,,,,
临沂大学,山东,第505组,513,71881,,,,,,,,,,,,,,,
临沂大学,山东,第503组,509,76403,,,,,,,,,,,,,,,
贵州中医药大学,贵州,第501组,528,57094,,,,,,,,,,,,,,,
贵州中医药大学,贵州,第502组,498,89868,,,,,,,,,,,,,,,
西华师范大学,四川,第501组,528,57149,,,,,,,,,,,,,,,
西华师范大学,四川,第502组,521,64116,,,,,,,,,,,,,,,
西华师范大学,四川,第503组,517,67848,,,,,,,,,,,,,,,
河南理工大学,河南,第502组,528,57176,,,,,,,,,,,,,,,
河南理工大学,河南,第501组,525,60058,,,,,,,,,,,,,,,
河南理工大学,河南,第503组,524,61083,,,,,,,,,,,,,,,
河南理工大学,河南,第504组,524,61212,,,,,,,,,,,,,,,
辽宁工程技术大学,辽宁,第501组,528,57502,,,,,,,,,,,,,,,
贵州师范大学,贵州,第509组,528,57576,,,,,,,,,,,,,,,
贵州师范大学,贵州,第508组,507,79365,,,,,,,,,,,,,,,
贵州师范大学,贵州,第505组,504,82109,,,,,,,,,,,,,,,
贵州师范大学,贵州,第501组,501,85707,,,,,,,,,,,,,,,
荆楚理工学院,湖北,第503组,528,57589,,,,,,,,,,,,,,,
荆楚理工学院,湖北,第502组,507,78503,,,,,,,,,,,,,,,
荆楚理工学院,湖北,第505组,507,78719,,,,,,,,,,,,,,,
荆楚理工学院,湖北,第504组,504,81949,,,,,,,,,,,,,,,
荆楚理工学院,湖北,第501组,499,88535,,,,,,,,,,,,,,,
河南工业大学,河南,第501组,527,57879,,,,,,,,,,,,,,,
河南工业大学,河南,第503组,526,58590,,,,,,,,,,,,,,,
河南工业大学,河南,第502组,523,62291,,,,,,,,,,,,,,,
河南工业大学,河南,第504组,508,77340,,,,,,,,,,,,,,,
温州理工学院,浙江,第504组,527,58222,,,,,,,,,,,,,,,
温州理工学院,浙江,第501组,525,60399,,,,,,,,,,,,,,,
内蒙古医科大学,内蒙古,第501组,527,58354,,,,,,,,,,,,,,,
怀化学院,湖南,第503组,527,58447,,,,,,,,,,,,,,,
怀化学院,湖南,第502组,523,61525,,,,,,,,,,,,,,,
怀化学院,湖南,第501组,521,63774,,,,,,,,,,,,,,,
怀化学院,湖南,第504组,516,69704,,,,,,,,,,,,,,,
沈阳医学院,辽宁,第502组,526,58795,,,,,,,,,,,,,,,
沈阳医学院,辽宁,第501组,506,79797,,,,,,,,,,,,,,,
沈阳医学院,辽宁,第505组,492,96726,,,,,,,,,,,,,,,
沈阳医学院,辽宁,第503组,485,105548,,,,,,,,,,,,,,,
沈阳医学院,辽宁,第504组,476,116685,,,,,,,,,,,,,,,
宁波工程学院,浙江,第502组,526,58993,,,,,,,,,,,,,,,
宁波工程学院,浙江,第503组,524,60780,,,,,,,,,,,,,,,
宁波工程学院,浙江,第501组,518,67638,,,,,,,,,,,,,,,
宁波工程学院,浙江,第504组,517,68191,,,,,,,,,,,,,,,
四川警察学院,四川,第501组,526,59150,,,,,,,,,,,,,,,
徐州工程学院,江苏,第502组,526,59396,,,,,,,,,,,,,,,
徐州工程学院,江苏,第501组,522,63458,,,,,,,,,,,,,,,
辽宁工业大学,辽宁,第502组,525,59587,,,,,,,,,,,,,,,
辽宁工业大学,辽宁,第501组,521,64319,,,,,,,,,,,,,,,
辽宁工业大学,辽宁,第50B组,456,140108,,,,,,,,,,,,,,,
"中国民用航空飞行学
院",四川,第504组,525,59664,,,,,,,,,,,,,,,
"中国民用航空飞行学
院",四川,第502组,523,62112,,,,,,,,,,,,,,,
"中国民用航空飞行学
院",四川,第505组,518,67301,,,,,,,,,,,,,,,
"中国民用航空飞行学
院",四川,第503组,509,77258,,,,,,,,,,,,,,,
大理大学,云南,第503组,525,59701,,,,,,,,,,,,,,,
大理大学,云南,第502组,520,65408,,,,,,,,,,,,,,,
大理大学,云南,第504组,512,73620,,,,,,,,,,,,,,,
大理大学,云南,第501组,502,84281,,,,,,,,,,,,,,,
云南财经大学,云南,第503组,525,59983,,,,,,,,,,,,,,,
云南财经大学,云南,第501组,517,67903,,,,,,,,,,,,,,,
山东政法学院,山东,第501组,525,60036,,,,,,,,,,,,,,,
山东政法学院,山东,第503组,523,61636,,,,,,,,,,,,,,,
山东政法学院,山东,第502组,521,64569,,,,,,,,,,,,,,,
重庆第二师范学院,重庆,第503组,525,60187,,,,,,,,,,,,,,,
重庆第二师范学院,重庆,第504组,513,72618,,,,,,,,,,,,,,,
重庆第二师范学院,重庆,第502组,510,75435,,,,,,,,,,,,,,,
重庆第二师范学院,重庆,第501组,481,109965,,,,,,,,,,,,,,,
福建理工大学,福建,第503组,525,60224,,,,,,,,,,,,,,,
福建理工大学,福建,第501组,519,66096,,,,,,,,,,,,,,,
中华女子学院,北京,第501组,525,60320,,,,,,,,,,,,,,,
中华女子学院,北京,第502组,522,62817,,,,,,,,,,,,,,,
广西科技大学,广西,第505组,525,60550,,,,,,,,,,,,,,,
广西科技大学,广西,第503组,524,61312,,,,,,,,,,,,,,,
广西科技大学,广西,第502组,517,67682,,,,,,,,,,,,,,,
广西科技大学,广西,第501组,511,74989,,,,,,,,,,,,,,,
广西科技大学,广西,第504组,510,75571,,,,,,,,,,,,,,,
广西科技大学,广西,第508组,506,80281,,,,,,,,,,,,,,,
广西科技大学,广西,第507组,503,83699,,,,,,,,,,,,,,,
广西科技大学,广西,第506组,498,89497,,,,,,,,,,,,,,,
山东理工大学,山东,第501组,524,60786,,,,,,,,,,,,,,,
山东理工大学,山东,第502组,520,65310,,,,,,,,,,,,,,,
郑州师范学院,河北,第501组,524,60797,,,,,,,,,,,,,,,
渤海大学,辽宁,第504组,524,60849,,,,,,,,,,,,,,,
渤海大学,辽宁,第508组,522,63085,,,,,,,,,,,,,,,
渤海大学,辽宁,第505组,521,64247,,,,,,,,,,,,,,,
渤海大学,辽宁,第507组,518,67340,,,,,,,,,,,,,,,
渤海大学,辽宁,第502组,514,71309,,,,,,,,,,,,,,,
渤海大学,辽宁,第503组,479,112329,,,,,,,,,,,,,,,
渤海大学,辽宁,第506组,478,113838,,,,,,,,,,,,,,,
山东航空学院,山东,第502组,524,60907,,,,,,,,,,,,,,,
山东航空学院,山东,第501组,512,73523,,,,,,,,,,,,,,,
山东航空学院,山东,第503组,508,77860,,,,,,,,,,,,,,,
云南中医药大学,云南,第502组,524,61059,,,,,,,,,,,,,,,
云南中医药大学,云南,第501组,521,64388,,,,,,,,,,,,,,,
云南中医药大学,云南,第503组,513,72742,,,,,,,,,,,,,,,
长春大学,吉林,第505组,524,61175,,,,,,,,,,,,,,,
长春大学,吉林,第506组,522,62647,,,,,,,,,,,,,,,
长春大学,吉林,第504组,519,66273,,,,,,,,,,,,,,,
长春大学,吉林,第507组,518,67332,,,,,,,,,,,,,,,
长春大学,吉林,第509组,515,69871,,,,,,,,,,,,,,,
长春大学,吉林,第502组,515,70616,,,,,,,,,,,,,,,
长春大学,吉林,第503组,512,72976,,,,,,,,,,,,,,,
长春大学,吉林,第501组,512,73956,,,,,,,,,,,,,,,
长春大学,吉林,第508组,510,75349,,,,,,,,,,,,,,,
长春大学,吉林,第50E组,496,91566,,,,,,,,,,,,,,,
长春大学,吉林,第50B组,494,94896,,,,,,,,,,,,,,,
长春大学,吉林,第50A组,492,96825,,,,,,,,,,,,,,,
长春大学,吉林,第50D组,485,105125,,,,,,,,,,,,,,,
长春大学,吉林,第50C组,483,107554,,,,,,,,,,,,,,,
长春大学,吉林,第50F组,480,111932,,,,,,,,,,,,,,,
辽宁中医药大学,辽宁,第503组,524,61226,,,,,,,,,,,,,,,
辽宁中医药大学,辽宁,第504组,517,67970,,,,,,,,,,,,,,,
辽宁中医药大学,辽宁,第502组,512,73175,,,,,,,,,,,,,,,
辽宁中医药大学,辽宁,第506组,512,73922,,,,,,,,,,,,,,,
辽宁中医药大学,辽宁,第509组,510,75956,,,,,,,,,,,,,,,
辽宁中医药大学,辽宁,第505组,508,78305,,,,,,,,,,,,,,,
辽宁中医药大学,辽宁,第507组,497,90240,,,,,,,,,,,,,,,
辽宁中医药大学,辽宁,第50A组,494,93988,,,,,,,,,,,,,,,
辽宁中医药大学,辽宁,第501组,486,104289,,,,,,,,,,,,,,,
辽宁中医药大学,辽宁,第508组,471,123169,,,,,,,,,,,,,,,
"南京工业职业技术大
学",江苏,第501组,524,61248,,,,,,,,,,,,,,,
江西中医药大学,江西,第506组,524,61313,,,,,,,,,,,,,,,
江西中医药大学,江西,第507组,504,82447,,,,,,,,,,,,,,,
江西中医药大学,江西,第504组,504,82875,,,,,,,,,,,,,,,
江西中医药大学,江西,第502组,500,86734,,,,,,,,,,,,,,,
江西中医药大学,江西,第503组,483,108192,,,,,,,,,,,,,,,
江西中医药大学,江西,第505组,465,130068,,,,,,,,,,,,,,,
沈阳工程学院,辽宁,第502组,524,61364,,,,,,,,,,,,,,,
沈阳工程学院,辽宁,第503组,511,74425,,,,,,,,,,,,,,,
沈阳工程学院,辽宁,第501组,505,80943,,,,,,,,,,,,,,,
湖北医药学院,湖北,第501组,523,61521,,,,,,,,,,,,,,,
丽水学院,浙江,第502组,523,61526,,,,,,,,,,,,,,,
丽水学院,浙江,第501组,515,70101,,,,,,,,,,,,,,,
丽水学院,浙江,第506组,513,72931,,,,,,,,,,,,,,,
丽水学院,浙江,第504组,511,74074,,,,,,,,,,,,,,,
丽水学院,浙江,第505组,506,80190,,,,,,,,,,,,,,,
丽水学院,浙江,第503组,504,82150,,,,,,,,,,,,,,,
